HIT_nb,Video_name,Actions,Worker_1,Worker_2,Worker_3,All_Yes_actions,Majority_Yes_actions,Majority_No_actions
3F6045TU7CNCI624M2XHZQF6P8X99P,7mini_29.mp4,"Add another layer of yogurt , and top the healthy mix with yummy strawberries",0,0,0,"Add another layer of yogurt , and top the healthy mix with yummy strawberries","Add another layer of yogurt , and top the healthy mix with yummy strawberries",
3TKXBROM5S9UZJ8GC8U71DSC43WJID,1p1_6mini_7.mp4,making a frame for my son 's room,0,0,0,making a frame for my son 's room,making a frame for my son 's room,
3TKXBROM5S9UZJ8GC8U71DSC43WJID,1p1_6mini_7.mp4,using the same method that I,2,0,0,,using the same method that I,
3TKXBROM5S9UZJ8GC8U71DSC43WJID,1p1_6mini_7.mp4,work in your house I really,2,0,1,,,work in your house I really
3TKXBROM5S9UZJ8GC8U71DSC43WJID,1p1_6mini_7.mp4,work in of wherever you,2,0,0,,work in of wherever you,
3TKXBROM5S9UZJ8GC8U71DSC43WJID,1p1_6mini_7.mp4,put nap times or feeding schedules for older kids,0,0,0,put nap times or feeding schedules for older kids,put nap times or feeding schedules for older kids,
3TKXBROM5S9UZJ8GC8U71DSC43WJID,1p1_6mini_7.mp4,cut them at 45-degree angles,0,0,0,cut them at 45-degree angles,cut them at 45-degree angles,
3TKXBROM5S9UZJ8GC8U71DSC43WJID,1p1_6mini_7.mp4,use it anywhere in the house for a baby room you it or wherever your kids,2,0,0,,use it anywhere in the house for a baby room you it or wherever your kids,
3TKXBROM5S9UZJ8GC8U71DSC43WJID,1p1_6mini_7.mp4,try to experiment with,2,0,0,,try to experiment with,
3TKXBROM5S9UZJ8GC8U71DSC43WJID,1p1_6mini_7.mp4,making frames,0,0,1,,making frames,
3TKXBROM5S9UZJ8GC8U71DSC43WJID,1p1_6mini_7.mp4,finishing that up,0,0,0,finishing that up,finishing that up,
3TKXBROM5S9UZJ8GC8U71DSC43WJID,1p1_6mini_7.mp4,going it,2,0,0,,going it,
3TKXBROM5S9UZJ8GC8U71DSC43WJID,1p1_6mini_7.mp4,use it in the kitchen for menus or in the bathroom just kind of wherever you,1,0,1,,,use it in the kitchen for menus or in the bathroom just kind of wherever you
3TKXBROM5S9UZJ8GC8U71DSC43WJID,1p1_6mini_7.mp4,doing here,2,0,0,,doing here,
3TKXBROM5S9UZJ8GC8U71DSC43WJID,1p1_6mini_7.mp4,make frames for around my home,0,0,0,make frames for around my home,make frames for around my home,
3TKXBROM5S9UZJ8GC8U71DSC43WJID,5p1_8mini_6.mp4,promise time,2,0,0,,promise time,
3TKXBROM5S9UZJ8GC8U71DSC43WJID,5p1_8mini_6.mp4,look right after right after I,1,0,0,,look right after right after I,
3TKXBROM5S9UZJ8GC8U71DSC43WJID,5p1_8mini_6.mp4,cook dinner um yeah,1,1,0,,,cook dinner um yeah
3TKXBROM5S9UZJ8GC8U71DSC43WJID,5p1_8mini_6.mp4,happened it,2,0,1,,,happened it
3TKXBROM5S9UZJ8GC8U71DSC43WJID,5p1_8mini_6.mp4,help me,2,0,0,,help me,
3TKXBROM5S9UZJ8GC8U71DSC43WJID,1p0_5mini_10.mp4,switch day,2,0,0,,switch day,
3TKXBROM5S9UZJ8GC8U71DSC43WJID,1p0_5mini_10.mp4,go we,2,0,1,,,go we
3TKXBROM5S9UZJ8GC8U71DSC43WJID,1p0_5mini_10.mp4,do this,2,0,1,,,do this
3TKXBROM5S9UZJ8GC8U71DSC43WJID,1p0_5mini_10.mp4,watches them,1,0,0,,watches them,
3TKXBROM5S9UZJ8GC8U71DSC43WJID,1p0_5mini_10.mp4,trusting him it,2,0,0,,trusting him it,
3TKXBROM5S9UZJ8GC8U71DSC43WJID,1p0_5mini_10.mp4,decide when you you,2,0,0,,decide when you you,
3TKXBROM5S9UZJ8GC8U71DSC43WJID,1p0_5mini_10.mp4,do you like,2,0,0,,do you like,
3TKXBROM5S9UZJ8GC8U71DSC43WJID,2mini_21.mp4,has a channel too in case you,2,0,0,,has a channel too in case you,
3TKXBROM5S9UZJ8GC8U71DSC43WJID,2mini_21.mp4,seen his,2,0,0,,seen his,
3TKXBROM5S9UZJ8GC8U71DSC43WJID,2mini_21.mp4,so check his out I just,2,0,0,,so check his out I just,
3TKXBROM5S9UZJ8GC8U71DSC43WJID,2mini_21.mp4,give him a little shout out Byron Talbott,0,0,0,give him a little shout out Byron Talbott,give him a little shout out Byron Talbott,
3TKXBROM5S9UZJ8GC8U71DSC43WJID,2mini_21.mp4,see you guys very soon,2,0,0,,see you guys very soon,
3CMV9YRYP20WPKGMXBRKTTK4L7QLJT,1p0_5mini_10.mp4,tell the other person this,1,0,0,,tell the other person this,
3CMV9YRYP20WPKGMXBRKTTK4L7QLJT,1p0_5mini_10.mp4,puts them in Miss Mac 's mitts,1,2,1,,,puts them in Miss Mac 's mitts
3CMV9YRYP20WPKGMXBRKTTK4L7QLJT,1p0_5mini_10.mp4,work he,2,2,1,,,work he
3CMV9YRYP20WPKGMXBRKTTK4L7QLJT,1p0_5mini_10.mp4,get uptight about things that really that we,1,2,2,,,get uptight about things that really that we
3CMV9YRYP20WPKGMXBRKTTK4L7QLJT,1p0_5mini_10.mp4,did you,1,2,1,,,did you
3CMV9YRYP20WPKGMXBRKTTK4L7QLJT,1p0_5mini_10.mp4,put the baby down,1,1,2,,,put the baby down
3CMV9YRYP20WPKGMXBRKTTK4L7QLJT,1p0_5mini_10.mp4,sleep or,1,2,2,,,sleep or
3CMV9YRYP20WPKGMXBRKTTK4L7QLJT,4p1_4mini_3.mp4,clean off the tray that,0,0,0,clean off the tray that,clean off the tray that,
3CMV9YRYP20WPKGMXBRKTTK4L7QLJT,4p1_4mini_3.mp4,started I just,1,2,0,,,started I just
3CMV9YRYP20WPKGMXBRKTTK4L7QLJT,4p1_4mini_3.mp4,noticed that I,1,2,0,,,noticed that I
3CMV9YRYP20WPKGMXBRKTTK4L7QLJT,4p1_4mini_3.mp4,holds all of my dish soap,1,2,0,,,holds all of my dish soap
3CMV9YRYP20WPKGMXBRKTTK4L7QLJT,4p1_4mini_3.mp4,loaded up,0,2,0,,loaded up,
3CMV9YRYP20WPKGMXBRKTTK4L7QLJT,6p0_2mini_12.mp4,shrunk quite a lot from cooking it,1,0,0,,shrunk quite a lot from cooking it,
3CMV9YRYP20WPKGMXBRKTTK4L7QLJT,6p0_2mini_12.mp4,sprinkle of sea salt,1,0,0,,sprinkle of sea salt,
3CMV9YRYP20WPKGMXBRKTTK4L7QLJT,6p0_2mini_12.mp4,looks really pretty,0,2,0,,looks really pretty,
3CMV9YRYP20WPKGMXBRKTTK4L7QLJT,6p0_2mini_12.mp4,put it all together as you I,0,0,0,put it all together as you I,put it all together as you I,
3CMV9YRYP20WPKGMXBRKTTK4L7QLJT,6p0_2mini_12.mp4,adding the roasted sweet potato to the ball which,0,0,0,adding the roasted sweet potato to the ball which,adding the roasted sweet potato to the ball which,
3CMV9YRYP20WPKGMXBRKTTK4L7QLJT,6p0_2mini_12.mp4,use plain quinoa which,1,0,0,,use plain quinoa which,
3CMV9YRYP20WPKGMXBRKTTK4L7QLJT,6p0_2mini_12.mp4,using half a cup of cooked multicolored quinoa I,0,0,0,using half a cup of cooked multicolored quinoa I,using half a cup of cooked multicolored quinoa I,
3CMV9YRYP20WPKGMXBRKTTK4L7QLJT,6p0_2mini_12.mp4,see the kale,2,0,0,,see the kale,
3CMV9YRYP20WPKGMXBRKTTK4L7QLJT,6p0_2mini_12.mp4,do another quick black pepper,1,0,0,,do another quick black pepper,
3CMV9YRYP20WPKGMXBRKTTK4L7QLJT,6p0_2mini_12.mp4,make a butterball well one way that I,1,0,0,,make a butterball well one way that I,
3CMV9YRYP20WPKGMXBRKTTK4L7QLJT,6p0_2mini_12.mp4,push that to the one side,0,0,0,push that to the one side,push that to the one side,
3CMV9YRYP20WPKGMXBRKTTK4L7QLJT,6p0_2mini_12.mp4,make some space for the quinoa today I,0,0,0,make some space for the quinoa today I,make some space for the quinoa today I,
3CMV9YRYP20WPKGMXBRKTTK4L7QLJT,6mini_2.mp4,make sure your skin,1,2,0,,,make sure your skin
3CMV9YRYP20WPKGMXBRKTTK4L7QLJT,6mini_2.mp4,cleansed before you,1,0,0,,cleansed before you,
3CMV9YRYP20WPKGMXBRKTTK4L7QLJT,6mini_2.mp4,do all that,1,0,0,,do all that,
3CMV9YRYP20WPKGMXBRKTTK4L7QLJT,6mini_2.mp4,absorbing all that serum when there,1,0,0,,absorbing all that serum when there,
3CMV9YRYP20WPKGMXBRKTTK4L7QLJT,6mini_2.mp4,move on,1,0,0,,move on,
3OREP8RUT1AAL949YSHNIDWJHLVBGS,6p1_8mini_2.mp4,add in my meditation I just,2,2,1,,,add in my meditation I just
3OREP8RUT1AAL949YSHNIDWJHLVBGS,6p1_8mini_2.mp4,make time for meditation I,2,0,1,,,make time for meditation I
3OREP8RUT1AAL949YSHNIDWJHLVBGS,6p1_8mini_2.mp4,listening to educational,1,0,1,,,listening to educational
3OREP8RUT1AAL949YSHNIDWJHLVBGS,6p1_8mini_2.mp4,do things like,2,1,0,,,do things like
3OREP8RUT1AAL949YSHNIDWJHLVBGS,6p1_8mini_2.mp4,wake up,1,1,0,,,wake up
3OREP8RUT1AAL949YSHNIDWJHLVBGS,6p1_8mini_2.mp4,getting things morning routine I,1,1,0,,,getting things morning routine I
3OREP8RUT1AAL949YSHNIDWJHLVBGS,6p1_8mini_2.mp4,reading more,1,1,0,,,reading more
3OREP8RUT1AAL949YSHNIDWJHLVBGS,6p1_6mini_6.mp4,sitting there,0,0,0,sitting there,sitting there,
3OREP8RUT1AAL949YSHNIDWJHLVBGS,6p1_6mini_6.mp4,grab it,1,0,0,,grab it,
3OREP8RUT1AAL949YSHNIDWJHLVBGS,6p1_6mini_6.mp4,get everything,2,2,0,,,get everything
3OREP8RUT1AAL949YSHNIDWJHLVBGS,6p1_6mini_6.mp4,find it,1,2,0,,,find it
3OREP8RUT1AAL949YSHNIDWJHLVBGS,6p1_6mini_6.mp4,hope you guys,2,2,0,,,hope you guys
3OREP8RUT1AAL949YSHNIDWJHLVBGS,6p1_6mini_6.mp4,see it all,1,2,0,,,see it all
3OREP8RUT1AAL949YSHNIDWJHLVBGS,6p1_6mini_6.mp4,makes you well I,1,2,0,,,makes you well I
3OREP8RUT1AAL949YSHNIDWJHLVBGS,6p1_6mini_6.mp4,give it a thumbs up,0,2,0,,give it a thumbs up,
3OREP8RUT1AAL949YSHNIDWJHLVBGS,6p1_6mini_6.mp4,shaves off a little bit of time,2,2,0,,,shaves off a little bit of time
3OREP8RUT1AAL949YSHNIDWJHLVBGS,6p1_6mini_6.mp4,sitting out on the bench as well,1,1,0,,,sitting out on the bench as well
3OREP8RUT1AAL949YSHNIDWJHLVBGS,6p1_6mini_6.mp4,use every single day,2,1,0,,,use every single day
3OREP8RUT1AAL949YSHNIDWJHLVBGS,6p1_6mini_6.mp4,grab the two things if you,2,1,0,,,grab the two things if you
3OREP8RUT1AAL949YSHNIDWJHLVBGS,6p1_6mini_6.mp4,make sure that that,2,2,0,,,make sure that that
3OREP8RUT1AAL949YSHNIDWJHLVBGS,6p1_6mini_6.mp4,organize all of the things that you,1,1,0,,,organize all of the things that you
3OREP8RUT1AAL949YSHNIDWJHLVBGS,6p1_6mini_6.mp4,check out my last video down the bottom I,2,2,0,,,check out my last video down the bottom I
3OREP8RUT1AAL949YSHNIDWJHLVBGS,7mini_31.mp4,check my social media,1,2,0,,,check my social media
3OREP8RUT1AAL949YSHNIDWJHLVBGS,7mini_31.mp4,answer to you guys,1,2,0,,,answer to you guys
3OREP8RUT1AAL949YSHNIDWJHLVBGS,7mini_31.mp4,Let me just,2,2,0,,,Let me just
3OREP8RUT1AAL949YSHNIDWJHLVBGS,7mini_31.mp4,make it at home,0,1,0,,make it at home,
3OREP8RUT1AAL949YSHNIDWJHLVBGS,7mini_31.mp4,put the jar lid on,1,0,0,,put the jar lid on,
3OREP8RUT1AAL949YSHNIDWJHLVBGS,7mini_31.mp4,take it with you to school or work,0,1,0,,take it with you to school or work,
3Y3CZJSZ9JSZLJWEDTKMEVAY9YKR53,5p1_6mini_6.mp4,go in with a little baby wing for mascara I,1,2,0,,,go in with a little baby wing for mascara I
3Y3CZJSZ9JSZLJWEDTKMEVAY9YKR53,5p1_6mini_6.mp4,add a subtle gold on my lid,1,2,1,,,add a subtle gold on my lid
3Y3CZJSZ9JSZLJWEDTKMEVAY9YKR53,5p1_6mini_6.mp4,put a soft matte brown in my crease,1,2,0,,,put a soft matte brown in my crease
3Y3CZJSZ9JSZLJWEDTKMEVAY9YKR53,5p1_6mini_6.mp4,put some darker Brown shadow on my bottom,1,0,0,,put some darker Brown shadow on my bottom,
3Y3CZJSZ9JSZLJWEDTKMEVAY9YKR53,5p1_6mini_6.mp4,blend this all out,0,0,0,blend this all out,blend this all out,
3Y3CZJSZ9JSZLJWEDTKMEVAY9YKR53,5p1_6mini_6.mp4,save you ten minutes of your life,1,2,2,,,save you ten minutes of your life
3Y3CZJSZ9JSZLJWEDTKMEVAY9YKR53,5p1_6mini_6.mp4,use this then I,1,2,2,,,use this then I
3Y3CZJSZ9JSZLJWEDTKMEVAY9YKR53,5p1_6mini_6.mp4,using fix,1,2,2,,,using fix
3Y3CZJSZ9JSZLJWEDTKMEVAY9YKR53,5p1_6mini_6.mp4,do a little bit of bronzing,0,1,0,,do a little bit of bronzing,
3Y3CZJSZ9JSZLJWEDTKMEVAY9YKR53,5p1_6mini_6.mp4,use telescopic I,1,2,0,,,use telescopic I
3Y3CZJSZ9JSZLJWEDTKMEVAY9YKR53,5p1_6mini_6.mp4,builds up really,1,2,2,,,builds up really
3Y3CZJSZ9JSZLJWEDTKMEVAY9YKR53,5p1_6mini_6.mp4,start with this pink,1,0,2,,,start with this pink
3Y3CZJSZ9JSZLJWEDTKMEVAY9YKR53,5p1_6mini_6.mp4,finished with this Revlon chubby stick,0,0,0,finished with this Revlon chubby stick,finished with this Revlon chubby stick,
3Y3CZJSZ9JSZLJWEDTKMEVAY9YKR53,5p1_6mini_6.mp4,using lately I,1,2,2,,,using lately I
3Y3CZJSZ9JSZLJWEDTKMEVAY9YKR53,8p1_10mini_5.mp4,putting the rice at the bottom of our Bowl,1,0,0,,putting the rice at the bottom of our Bowl,
3Y3CZJSZ9JSZLJWEDTKMEVAY9YKR53,8p1_10mini_5.mp4,done you just,1,2,2,,,done you just
3Y3CZJSZ9JSZLJWEDTKMEVAY9YKR53,8p1_10mini_5.mp4,put the dish together by first,0,2,2,,,put the dish together by first
3Y3CZJSZ9JSZLJWEDTKMEVAY9YKR53,8p1_10mini_5.mp4,make in a pinch it,1,2,2,,,make in a pinch it
3Y3CZJSZ9JSZLJWEDTKMEVAY9YKR53,8p1_10mini_5.mp4,cook that all together then we,0,0,1,,cook that all together then we,
3Y3CZJSZ9JSZLJWEDTKMEVAY9YKR53,8p1_10mini_5.mp4,adding our chicken mixture,0,0,0,adding our chicken mixture,adding our chicken mixture,
3Y3CZJSZ9JSZLJWEDTKMEVAY9YKR53,8p1_10mini_5.mp4,make the entire meal in a little foil packet,1,0,1,,,make the entire meal in a little foil packet
3Y3CZJSZ9JSZLJWEDTKMEVAY9YKR53,8p1_10mini_5.mp4,throw away the foil,1,0,0,,throw away the foil,
3Y3CZJSZ9JSZLJWEDTKMEVAY9YKR53,1mini_15.mp4,strain the seeds,1,0,1,,,strain the seeds
3Y3CZJSZ9JSZLJWEDTKMEVAY9YKR53,1mini_15.mp4,looking back that,1,0,2,,,looking back that
3Y3CZJSZ9JSZLJWEDTKMEVAY9YKR53,1mini_15.mp4,do if I ever,1,0,2,,,do if I ever
3Y3CZJSZ9JSZLJWEDTKMEVAY9YKR53,1mini_15.mp4,make this again in the future which I,1,0,2,,,make this again in the future which I
3IZVJEBJ69J46EIJSTO4S4QXEADZ6J,4p0_6mini_12.mp4,call it healthy money,1,1,0,,,call it healthy money
3IZVJEBJ69J46EIJSTO4S4QXEADZ6J,4p0_6mini_12.mp4,do this,2,2,2,,,do this
3IZVJEBJ69J46EIJSTO4S4QXEADZ6J,4p0_6mini_12.mp4,do it,2,2,2,,,do it
3IZVJEBJ69J46EIJSTO4S4QXEADZ6J,4p0_6mini_12.mp4,make small healthy changes even if you,1,1,0,,,make small healthy changes even if you
3IZVJEBJ69J46EIJSTO4S4QXEADZ6J,4p0_6mini_12.mp4,mean it like that I,2,2,2,,,mean it like that I
3IZVJEBJ69J46EIJSTO4S4QXEADZ6J,4p0_6mini_12.mp4,do what you,2,2,2,,,do what you
3IZVJEBJ69J46EIJSTO4S4QXEADZ6J,4p0_6mini_12.mp4,notified when I,1,2,2,,,notified when I
3IZVJEBJ69J46EIJSTO4S4QXEADZ6J,4p0_6mini_12.mp4,see you guys again very soon Applause,1,2,0,,,see you guys again very soon Applause
3IZVJEBJ69J46EIJSTO4S4QXEADZ6J,4p0_6mini_12.mp4,thank you,1,2,2,,,thank you
3IZVJEBJ69J46EIJSTO4S4QXEADZ6J,4p0_6mini_12.mp4,hope that you,2,2,2,,,hope that you
3IZVJEBJ69J46EIJSTO4S4QXEADZ6J,4p0_6mini_12.mp4,watch me,1,2,2,,,watch me
3IZVJEBJ69J46EIJSTO4S4QXEADZ6J,4p0_6mini_12.mp4,turn on the little notification ball,1,1,0,,,turn on the little notification ball
3IZVJEBJ69J46EIJSTO4S4QXEADZ6J,4p0_6mini_12.mp4,give it a thumbs up if you,2,1,2,,,give it a thumbs up if you
3IZVJEBJ69J46EIJSTO4S4QXEADZ6J,5p0_10mini_7.mp4,eat it all,1,1,1,,,eat it all
3IZVJEBJ69J46EIJSTO4S4QXEADZ6J,5p0_10mini_7.mp4,poured over,1,1,0,,,poured over
3IZVJEBJ69J46EIJSTO4S4QXEADZ6J,5p0_10mini_7.mp4,take the dog on a walk I,1,1,1,,,take the dog on a walk I
3IZVJEBJ69J46EIJSTO4S4QXEADZ6J,5p0_10mini_7.mp4,pick one up,1,1,0,,,pick one up
3IZVJEBJ69J46EIJSTO4S4QXEADZ6J,5p0_10mini_7.mp4,did all my grocery shopping,1,1,1,,,did all my grocery shopping
3IZVJEBJ69J46EIJSTO4S4QXEADZ6J,5p0_10mini_7.mp4,put some greens on the bottom,1,1,0,,,put some greens on the bottom
3IZVJEBJ69J46EIJSTO4S4QXEADZ6J,5p0_10mini_7.mp4,topped it they actually,1,2,2,,,topped it they actually
3IZVJEBJ69J46EIJSTO4S4QXEADZ6J,5p0_10mini_7.mp4,saw what I,1,2,2,,,saw what I
3IZVJEBJ69J46EIJSTO4S4QXEADZ6J,5p0_10mini_7.mp4,get at the whole food salad bar it,1,1,0,,,get at the whole food salad bar it
3IZVJEBJ69J46EIJSTO4S4QXEADZ6J,5p0_10mini_7.mp4,threw those on there,1,1,2,,,threw those on there
3IZVJEBJ69J46EIJSTO4S4QXEADZ6J,5p0_10mini_7.mp4,picked up some stuff from their salad bar,1,1,2,,,picked up some stuff from their salad bar
3IZVJEBJ69J46EIJSTO4S4QXEADZ6J,5p0_10mini_7.mp4,filling oh my gosh,1,2,2,,,filling oh my gosh
3IZVJEBJ69J46EIJSTO4S4QXEADZ6J,5p0_10mini_7.mp4,dressing that you,1,2,2,,,dressing that you
3IZVJEBJ69J46EIJSTO4S4QXEADZ6J,7mini_36.mp4,paint my nails every weekend morning,0,0,0,paint my nails every weekend morning,paint my nails every weekend morning,
3IZVJEBJ69J46EIJSTO4S4QXEADZ6J,7mini_36.mp4,filming later that day,1,1,0,,,filming later that day
3IZVJEBJ69J46EIJSTO4S4QXEADZ6J,7mini_36.mp4,", and",2,2,2,,,", and"
3IZVJEBJ69J46EIJSTO4S4QXEADZ6J,7mini_36.mp4,listen to some music,1,2,0,,,listen to some music
3IZVJEBJ69J46EIJSTO4S4QXEADZ6J,7mini_36.mp4,paint my nails,0,0,0,paint my nails,paint my nails,
3IZVJEBJ69J46EIJSTO4S4QXEADZ6J,7mini_36.mp4,went for this purple shade on all the nails except my ring finger,0,0,0,went for this purple shade on all the nails except my ring finger,went for this purple shade on all the nails except my ring finger,
3S8APUMBJWI4798EN8B50SW7G6VBFT,4p0_8mini_4.mp4,exfoliated your skin I,1,0,0,,exfoliated your skin I,
3S8APUMBJWI4798EN8B50SW7G6VBFT,4p0_8mini_4.mp4,mix it up,0,0,1,,mix it up,
3S8APUMBJWI4798EN8B50SW7G6VBFT,4p0_8mini_4.mp4,clean your face I,0,0,0,clean your face I,clean your face I,
3S8APUMBJWI4798EN8B50SW7G6VBFT,4p0_8mini_4.mp4,do one kind of face soap lather between my hairs,0,2,2,,,do one kind of face soap lather between my hairs
3S8APUMBJWI4798EN8B50SW7G6VBFT,4p0_8mini_4.mp4,look better on your skin if you,1,2,2,,,look better on your skin if you
3S8APUMBJWI4798EN8B50SW7G6VBFT,4p0_8mini_4.mp4,prefer though I actually,1,2,2,,,prefer though I actually
3S8APUMBJWI4798EN8B50SW7G6VBFT,4p0_8mini_4.mp4,make the scrub like super hydrating you that you,1,2,2,,,make the scrub like super hydrating you that you
3S8APUMBJWI4798EN8B50SW7G6VBFT,4p0_8mini_4.mp4,make your skin,1,2,2,,,make your skin
3S8APUMBJWI4798EN8B50SW7G6VBFT,4p0_8mini_4.mp4,rinse it off,0,0,0,rinse it off,rinse it off,
3S8APUMBJWI4798EN8B50SW7G6VBFT,4p0_8mini_4.mp4,apply to my skin you,0,0,0,apply to my skin you,apply to my skin you,
3S8APUMBJWI4798EN8B50SW7G6VBFT,4p0_8mini_4.mp4,use any other facial scrubs,1,1,2,,,use any other facial scrubs
3S8APUMBJWI4798EN8B50SW7G6VBFT,4p0_8mini_4.mp4,get rid of any dry dead skin which,1,1,0,,,get rid of any dry dead skin which
3S8APUMBJWI4798EN8B50SW7G6VBFT,4p0_8mini_4.mp4,get a little water on your skin I,0,0,0,get a little water on your skin I,get a little water on your skin I,
3S8APUMBJWI4798EN8B50SW7G6VBFT,4p0_8mini_4.mp4,make it easier,1,2,1,,,make it easier
3S8APUMBJWI4798EN8B50SW7G6VBFT,7p0_4mini_6.mp4,touching the one for that long,1,2,2,,,touching the one for that long
3S8APUMBJWI4798EN8B50SW7G6VBFT,7p0_4mini_6.mp4,curling one birth,1,2,1,,,curling one birth
3S8APUMBJWI4798EN8B50SW7G6VBFT,7p0_4mini_6.mp4,take it into my office look at that Sun that morning Sun,1,2,0,,,take it into my office look at that Sun that morning Sun
3S8APUMBJWI4798EN8B50SW7G6VBFT,7p0_4mini_6.mp4,hurt that much,1,2,2,,,hurt that much
3S8APUMBJWI4798EN8B50SW7G6VBFT,7p0_4mini_6.mp4,mean like at mean it,1,2,2,,,mean like at mean it
3S8APUMBJWI4798EN8B50SW7G6VBFT,7p0_4mini_6.mp4,getting dark at five o'clock yet which I,1,2,1,,,getting dark at five o'clock yet which I
3S8APUMBJWI4798EN8B50SW7G6VBFT,7p0_4mini_6.mp4,switched back from daylight savings,1,1,2,,,switched back from daylight savings
3S8APUMBJWI4798EN8B50SW7G6VBFT,7p0_4mini_6.mp4,touching it,1,1,1,,,touching it
3S8APUMBJWI4798EN8B50SW7G6VBFT,7p0_4mini_6.mp4,mustered just like hit it while I,1,2,2,,,mustered just like hit it while I
3S8APUMBJWI4798EN8B50SW7G6VBFT,7p0_4mini_6.mp4,go down in like an hour,1,2,2,,,go down in like an hour
3S8APUMBJWI4798EN8B50SW7G6VBFT,7p0_4mini_6.mp4,cleaning it,1,1,1,,,cleaning it
3S8APUMBJWI4798EN8B50SW7G6VBFT,7p0_4mini_6.mp4,touching the,1,1,1,,,touching the
3S8APUMBJWI4798EN8B50SW7G6VBFT,7p0_4mini_6.mp4,made myself breakfast,1,0,0,,made myself breakfast,
3S8APUMBJWI4798EN8B50SW7G6VBFT,7mini_26.mp4,baking sheet,2,2,2,,,baking sheet
3S8APUMBJWI4798EN8B50SW7G6VBFT,7mini_26.mp4,Flat the mixture down with a spatula,0,0,0,Flat the mixture down with a spatula,Flat the mixture down with a spatula,
3S8APUMBJWI4798EN8B50SW7G6VBFT,7mini_26.mp4,making sure,1,2,2,,,making sure
3S8APUMBJWI4798EN8B50SW7G6VBFT,7mini_26.mp4,Place them in the oven preheated at around 300 Fahrenheit or 160 degrees Celsius,0,0,0,Place them in the oven preheated at around 300 Fahrenheit or 160 degrees Celsius,Place them in the oven preheated at around 300 Fahrenheit or 160 degrees Celsius,
3QREJ3J432WR04M4FWRWU8KH0WQLKS,2p0_2mini_1.mp4,adding more plant-based snacks,0,2,2,,,adding more plant-based snacks
3QREJ3J432WR04M4FWRWU8KH0WQLKS,2p0_2mini_1.mp4,get home from work these,2,2,2,,,get home from work these
3QREJ3J432WR04M4FWRWU8KH0WQLKS,2p0_2mini_1.mp4,make they,2,2,2,,,make they
3QREJ3J432WR04M4FWRWU8KH0WQLKS,2p0_2mini_1.mp4,do it okay,2,2,2,,,do it okay
3QREJ3J432WR04M4FWRWU8KH0WQLKS,2p0_2mini_1.mp4,share with you three of my favorite afternoon snacks all three of these snacks,2,2,1,,,share with you three of my favorite afternoon snacks all three of these snacks
3QREJ3J432WR04M4FWRWU8KH0WQLKS,2p0_2mini_1.mp4,take no prep time barely at all once you,2,2,2,,,take no prep time barely at all once you
3QREJ3J432WR04M4FWRWU8KH0WQLKS,2p0_2mini_1.mp4,started it,2,2,2,,,started it
3QREJ3J432WR04M4FWRWU8KH0WQLKS,2p0_2mini_1.mp4,made these snacks,2,0,1,,,made these snacks
3QREJ3J432WR04M4FWRWU8KH0WQLKS,2p0_2mini_1.mp4,get you,2,2,2,,,get you
3QREJ3J432WR04M4FWRWU8KH0WQLKS,2p0_2mini_1.mp4,go ahead,2,2,2,,,go ahead
3QREJ3J432WR04M4FWRWU8KH0WQLKS,2p0_2mini_1.mp4,take you along with me as I,2,2,2,,,take you along with me as I
3QREJ3J432WR04M4FWRWU8KH0WQLKS,4p0_4mini_7.mp4,using this one from the honest company honesty I,2,2,2,,,using this one from the honest company honesty I
3QREJ3J432WR04M4FWRWU8KH0WQLKS,4p0_4mini_7.mp4,brush my teeth again,0,0,0,brush my teeth again,brush my teeth again,
3QREJ3J432WR04M4FWRWU8KH0WQLKS,4p0_4mini_7.mp4,do a super quick lazy day makeup,0,2,1,,,do a super quick lazy day makeup
3QREJ3J432WR04M4FWRWU8KH0WQLKS,4p0_4mini_7.mp4,brush it out just,2,0,0,,brush it out just,
3QREJ3J432WR04M4FWRWU8KH0WQLKS,4p0_4mini_7.mp4,blow dry it out then,2,1,1,,,blow dry it out then
3QREJ3J432WR04M4FWRWU8KH0WQLKS,4p0_4mini_7.mp4,look my ultimate no makeup makeup,2,2,2,,,look my ultimate no makeup makeup
3QREJ3J432WR04M4FWRWU8KH0WQLKS,4p0_4mini_7.mp4,gotten a little weird maybe,2,2,2,,,gotten a little weird maybe
3QREJ3J432WR04M4FWRWU8KH0WQLKS,4p0_4mini_7.mp4,do on a lazy day I tinted moisturizer,2,2,2,,,do on a lazy day I tinted moisturizer
3QREJ3J432WR04M4FWRWU8KH0WQLKS,4p0_4mini_7.mp4,wash my heads usually in the evening when I,2,1,1,,,wash my heads usually in the evening when I
3QREJ3J432WR04M4FWRWU8KH0WQLKS,4p0_4mini_7.mp4,using my mixed nature face cream,2,0,0,,using my mixed nature face cream,
3QREJ3J432WR04M4FWRWU8KH0WQLKS,4p0_4mini_7.mp4,call it very simple,2,2,2,,,call it very simple
3QREJ3J432WR04M4FWRWU8KH0WQLKS,4p0_4mini_7.mp4,straighten up the little bits in the ends that,2,0,1,,,straighten up the little bits in the ends that
3QREJ3J432WR04M4FWRWU8KH0WQLKS,4p0_4mini_7.mp4,protect my skin,0,0,2,,protect my skin,
3QREJ3J432WR04M4FWRWU8KH0WQLKS,1mini_8.mp4,make these,0,2,2,,,make these
