HIT_nb,Video_name,Actions,Worker_1,Worker_2,Worker_3
3S8APUMBJWI4798EN8B50SW7G48BF2,4p1_3mini_19.mp4,works perfectly,2,1,0
3S8APUMBJWI4798EN8B50SW7G48BF2,4p1_3mini_19.mp4,believe this,2,1,0
3S8APUMBJWI4798EN8B50SW7G48BF2,4p1_3mini_19.mp4,get the entire feeling of it,2,1,0
3S8APUMBJWI4798EN8B50SW7G48BF2,4p1_3mini_19.mp4,diffusing a summer,0,1,0
3S8APUMBJWI4798EN8B50SW7G48BF2,10p1_3mini_8.mp4,see here you,2,0,0
3S8APUMBJWI4798EN8B50SW7G48BF2,10p1_3mini_8.mp4,adding these two alone,0,1,0
3S8APUMBJWI4798EN8B50SW7G48BF2,10p1_3mini_8.mp4,get a sweetened almond milk,0,0,0
3S8APUMBJWI4798EN8B50SW7G48BF2,10p1_3mini_8.mp4,got some almond breeze on milk this one here 's chocolate you,0,1,0
3S8APUMBJWI4798EN8B50SW7G48BF2,10p1_3mini_8.mp4,get you,2,0,0
3S8APUMBJWI4798EN8B50SW7G48BF2,10p1_3mini_8.mp4,sweeten the whole drink,2,2,0
3S8APUMBJWI4798EN8B50SW7G48BF2,10p1_3mini_8.mp4,running out to Dorcas you at all,2,2,1
3S8APUMBJWI4798EN8B50SW7G48BF2,10p1_3mini_8.mp4,running out the door,1,1,2
3S8APUMBJWI4798EN8B50SW7G48BF2,10p1_3mini_8.mp4,throw them in your bag,0,1,2
3S8APUMBJWI4798EN8B50SW7G48BF2,10p1_3mini_8.mp4,get the unsweetened protein powder then,0,0,2
3S8APUMBJWI4798EN8B50SW7G48BF2,10p1_3mini_8.mp4,make sure that they,2,0,2
3S8APUMBJWI4798EN8B50SW7G48BF2,10p1_3mini_8.mp4,means just some protein,2,0,2
3S8APUMBJWI4798EN8B50SW7G48BF2,10p1_3mini_8.mp4,shake it,1,1,2
3S8APUMBJWI4798EN8B50SW7G48BF2,7mini_19.mp4,run enough today,2,2,2
3S8APUMBJWI4798EN8B50SW7G48BF2,7mini_19.mp4,head home,1,0,2
3S8APUMBJWI4798EN8B50SW7G48BF2,7mini_19.mp4,take a quick shower first,1,0,2
3S8APUMBJWI4798EN8B50SW7G48BF2,7mini_19.mp4,"put on my favorite red robe , which I basically",1,2,2
3S8APUMBJWI4798EN8B50SW7G48BF2,7mini_19.mp4,live in,2,0,2
3S8APUMBJWI4798EN8B50SW7G48BF2,7mini_19.mp4,brush my hair,1,1,2
3S8APUMBJWI4798EN8B50SW7G48BF2,7mini_19.mp4,"loving the heatless waves , which",2,1,2
3U18MJKL1TLZ56D1ZWQDJHBY0GUNCS,5p0_3mini_1.mp4,do a little bit of journaling,0,0,1
3U18MJKL1TLZ56D1ZWQDJHBY0GUNCS,5p0_3mini_1.mp4,eat or drink at this point I,0,0,1
3U18MJKL1TLZ56D1ZWQDJHBY0GUNCS,5p0_3mini_1.mp4,show you,0,1,0
3U18MJKL1TLZ56D1ZWQDJHBY0GUNCS,5p0_3mini_1.mp4,see a little bit of my morning routine i,1,0,0
3U18MJKL1TLZ56D1ZWQDJHBY0GUNCS,5p0_3mini_1.mp4,step on some water before i,1,2,0
3U18MJKL1TLZ56D1ZWQDJHBY0GUNCS,5p0_3mini_1.mp4,planned for our pizza theme that we always,1,1,1
3U18MJKL1TLZ56D1ZWQDJHBY0GUNCS,5p0_3mini_1.mp4,planned for our pizza theme,1,1,1
3U18MJKL1TLZ56D1ZWQDJHBY0GUNCS,5p0_3mini_1.mp4,tell from the title it,2,2,0
3U18MJKL1TLZ56D1ZWQDJHBY0GUNCS,5p0_3mini_1.mp4,eat on a friday,2,1,0
3U18MJKL1TLZ56D1ZWQDJHBY0GUNCS,5p0_3mini_1.mp4,wake up i,0,0,0
3U18MJKL1TLZ56D1ZWQDJHBY0GUNCS,5p0_3mini_1.mp4,eat in,1,1,0
3U18MJKL1TLZ56D1ZWQDJHBY0GUNCS,5p0_3mini_1.mp4,do on a friday,2,2,1
3U18MJKL1TLZ56D1ZWQDJHBY0GUNCS,10p0_3mini_5.mp4,sprinkle the pumpkin seeds on top,0,0,0
3U18MJKL1TLZ56D1ZWQDJHBY0GUNCS,10p0_3mini_5.mp4,sold 10 school lunches,2,1,1
3U18MJKL1TLZ56D1ZWQDJHBY0GUNCS,10p0_3mini_5.mp4,sprouted cql bread here,2,1,0
3U18MJKL1TLZ56D1ZWQDJHBY0GUNCS,10p0_3mini_5.mp4,make it,0,1,0
3U18MJKL1TLZ56D1ZWQDJHBY0GUNCS,10p0_3mini_5.mp4,look a little bit pretty,2,0,0
3U18MJKL1TLZ56D1ZWQDJHBY0GUNCS,10p0_3mini_5.mp4,do with your eyes,2,1,0
3U18MJKL1TLZ56D1ZWQDJHBY0GUNCS,10p0_3mini_5.mp4,use some,2,2,1
3U18MJKL1TLZ56D1ZWQDJHBY0GUNCS,10p0_3mini_5.mp4,adding all the veggies,0,0,0
3U18MJKL1TLZ56D1ZWQDJHBY0GUNCS,10p0_3mini_5.mp4,went ahead,2,0,1
3U18MJKL1TLZ56D1ZWQDJHBY0GUNCS,10p0_3mini_5.mp4,served to children in need,2,1,0
3U18MJKL1TLZ56D1ZWQDJHBY0GUNCS,10p0_3mini_5.mp4,making a chickpea salad sandwich this,0,0,0
3U18MJKL1TLZ56D1ZWQDJHBY0GUNCS,10p0_3mini_5.mp4,chopped up all the ingredients,0,1,0
3U18MJKL1TLZ56D1ZWQDJHBY0GUNCS,10p0_3mini_5.mp4,try this,0,2,1
3U18MJKL1TLZ56D1ZWQDJHBY0GUNCS,10p0_3mini_5.mp4,make the little assortment on the kale here just,2,0,1
3U18MJKL1TLZ56D1ZWQDJHBY0GUNCS,4mini_18.mp4,finish off by,2,1,1
3U18MJKL1TLZ56D1ZWQDJHBY0GUNCS,4mini_18.mp4,using some of their body oil which I,2,1,1
3U18MJKL1TLZ56D1ZWQDJHBY0GUNCS,4mini_18.mp4,gon just before I,2,1,1
3U18MJKL1TLZ56D1ZWQDJHBY0GUNCS,4mini_18.mp4,use just the moisturize my body,1,1,0
3U18MJKL1TLZ56D1ZWQDJHBY0GUNCS,4mini_18.mp4,get into bed,1,1,0
3U18MJKL1TLZ56D1ZWQDJHBY0GUNCS,4mini_18.mp4,chew out snowballs,1,1,1
3JMQI2OLFY49AYJFZSLO3NTGLG6NDS,7p1_3mini_5.mp4,bye person what,0,1,0
3JMQI2OLFY49AYJFZSLO3NTGLG6NDS,7p1_3mini_5.mp4,see you guys,0,1,0
3JMQI2OLFY49AYJFZSLO3NTGLG6NDS,7p1_3mini_5.mp4,doing it all on a budget I,0,0,0
3JMQI2OLFY49AYJFZSLO3NTGLG6NDS,7p1_3mini_5.mp4,getting organized,0,0,0
3JMQI2OLFY49AYJFZSLO3NTGLG6NDS,1p0_3mini_5.mp4,warm it,0,0,0
3JMQI2OLFY49AYJFZSLO3NTGLG6NDS,1p0_3mini_5.mp4,relieve your cramping now if you,0,1,0
3JMQI2OLFY49AYJFZSLO3NTGLG6NDS,1p0_3mini_5.mp4,put in the microwave,0,0,0
3JMQI2OLFY49AYJFZSLO3NTGLG6NDS,1p0_3mini_5.mp4,see anything that,2,1,0
3JMQI2OLFY49AYJFZSLO3NTGLG6NDS,1p0_3mini_5.mp4,put it on your lower abdomen,0,0,0
3JMQI2OLFY49AYJFZSLO3NTGLG6NDS,1p0_3mini_5.mp4,go to the drugstore,1,0,0
3JMQI2OLFY49AYJFZSLO3NTGLG6NDS,1p0_3mini_5.mp4,depending on the wattage of your microwave work,0,1,0
3JMQI2OLFY49AYJFZSLO3NTGLG6NDS,1p0_3mini_5.mp4,make one yourself,0,0,0
3JMQI2OLFY49AYJFZSLO3NTGLG6NDS,1p0_3mini_5.mp4,do a little self-care that,0,0,0
3JMQI2OLFY49AYJFZSLO3NTGLG6NDS,1p0_3mini_5.mp4,fall out if I,0,1,0
3JMQI2OLFY49AYJFZSLO3NTGLG6NDS,1p0_3mini_5.mp4,stick in the microwave same type of thing ten to thirty seconds it,0,0,0
3JMQI2OLFY49AYJFZSLO3NTGLG6NDS,1p0_3mini_5.mp4,keep your eyes very closely on anything like this that you,0,0,0
3JMQI2OLFY49AYJFZSLO3NTGLG6NDS,1p0_3mini_5.mp4,pulled out a few stress relief products which usually when you it,0,0,0
3JMQI2OLFY49AYJFZSLO3NTGLG6NDS,2p0_3mini_8.mp4,do 30 just,0,0,0
3JMQI2OLFY49AYJFZSLO3NTGLG6NDS,2p0_3mini_8.mp4,see what this,0,1,0
3JMQI2OLFY49AYJFZSLO3NTGLG6NDS,2p0_3mini_8.mp4,looks like when it,0,1,0
3JMQI2OLFY49AYJFZSLO3NTGLG6NDS,2p0_3mini_8.mp4,drop this whole thing oh,0,0,0
3JMQI2OLFY49AYJFZSLO3NTGLG6NDS,2p0_3mini_8.mp4,end up,0,1,0
3JMQI2OLFY49AYJFZSLO3NTGLG6NDS,2p0_3mini_8.mp4,do this one-handed how awful that,0,0,0
3JMQI2OLFY49AYJFZSLO3NTGLG6NDS,2p0_3mini_8.mp4,looks like I,0,1,0
3JMQI2OLFY49AYJFZSLO3NTGLG6NDS,1mini_40.mp4,making them at home,1,1,1
3JMQI2OLFY49AYJFZSLO3NTGLG6NDS,1mini_40.mp4,controlling the ingredients that,1,1,1
3JMQI2OLFY49AYJFZSLO3NTGLG6NDS,1mini_40.mp4,go in there,1,1,1
3JMQI2OLFY49AYJFZSLO3NTGLG6NDS,1mini_40.mp4,starting again with a food processor I,1,1,1
3JMQI2OLFY49AYJFZSLO3NTGLG6NDS,1mini_40.mp4,frozen berries that I,1,1,1
3JMQI2OLFY49AYJFZSLO3NTGLG6NDS,1mini_40.mp4,sitting out for a little bit,1,1,1
